노선번호,노선명,노선별정류장순번,정류장번호,정류장명,LOCALX,LOCALY,데이터기준일
250000301,3-S,7,250001293 ,포스코후문,127.7468 ,37.8817 ,2020-04-21
250000301,3-S,8,250001336 ,크로바A,127.7441 ,37.8805 ,2020-04-21
250000301,3-S,9,250002227 ,봉의중학교,127.7415 ,37.8793 ,2020-04-21
250000301,3-S,10,250001658 ,교동초교입구,127.7381 ,37.8778 ,2020-04-21
250000301,3-S,11,250001545 ,동부시장,127.7343 ,37.8766 ,2020-04-21
250000301,3-S,12,250001914 ,육림고개,127.7307 ,37.8772 ,2020-04-21
250000301,3-S,13,250002077 ,명동입구,127.7287 ,37.8796 ,2020-04-21
250000301,3-S,14,250002029 ,명동입구,127.7267 ,37.8797 ,2020-04-21
250000301,3-S,15,250001848 ,중앙시장/중앙초교,127.7250 ,37.8784 ,2020-04-21
250000301,3-S,16,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250000301,3-S,17,250001349 ,춘천시보건소,127.7208 ,37.8762 ,2020-04-21
250000301,3-S,18,250001353 ,춘천중학교,127.7177 ,37.8753 ,2020-04-21
250000301,3-S,19,250001684 ,공지사거리,127.7146 ,37.8743 ,2020-04-21
250000301,3-S,20,250001862 ,조각공원,127.7139 ,37.8731 ,2020-04-21
250000301,3-S,21,250001989 ,온의금호1차,127.7158 ,37.8687 ,2020-04-21
250000301,3-S,22,250001985 ,럭키A,127.7182 ,37.8666 ,2020-04-21
250000301,3-S,23,250002081 ,시외버스터미널,127.7198 ,37.8641 ,2020-04-21
250000301,3-S,24,250001903 ,은행나무공원,127.7197 ,37.8620 ,2020-04-21
250000301,3-S,25,250001621 ,남춘천중학교,127.7214 ,37.8606 ,2020-04-21
250000301,3-S,26,250001307 ,한진한성,127.7231 ,37.8595 ,2020-04-21
250000301,3-S,27,250001306 ,퇴계현대1차,127.7264 ,37.8579 ,2020-04-21
250000301,3-S,28,250001326 ,퇴계동입구,127.7276 ,37.8593 ,2020-04-21
250000301,3-S,29,250001325 ,퇴계우성A,127.7302 ,37.8600 ,2020-04-21
250000301,3-S,30,250026588 ,퇴계환승센터,127.7353 ,37.8572 ,2020-04-21
250000301,3-S,31,250001846 ,중앙하이츠1차,127.7367 ,37.8545 ,2020-04-21
250000301,3-S,32,250026543 ,홈플러스,127.7352 ,37.8508 ,2020-04-21
250000301,3-S,33,250001330 ,퇴계금호A,127.7388 ,37.8491 ,2020-04-21
250000301,3-S,34,250001316 ,퇴계주공6차,127.7410 ,37.8512 ,2020-04-21
250000301,3-S,35,250001315 ,퇴계주공6차,127.7416 ,37.8514 ,2020-04-21
250000301,3-S,36,250026661 ,춘천고용복지센터,127.7447 ,37.8515 ,2020-04-21
250000301,3-S,37,250026660 ,스무숲입구,127.7487 ,37.8506 ,2020-04-21
250000301,3-S,38,250002018 ,현진에버빌1차,127.7474 ,37.8503 ,2020-04-21
250000301,3-S,39,250002017 ,퇴계주공6단지,127.7430 ,37.8512 ,2020-04-21
250000301,3-S,40,250001314 ,퇴계주공6차A,127.7408 ,37.8512 ,2020-04-21
250000301,3-S,41,250001310 ,퇴계한주A,127.7390 ,37.8492 ,2020-04-21
250000301,3-S,42,250001309 ,홈플러스,127.7354 ,37.8509 ,2020-04-21
250000301,3-S,43,250001843 ,중앙하이츠1차,127.7373 ,37.8546 ,2020-04-21
250000301,3-S,44,250026587 ,퇴계환승센터,127.7346 ,37.8579 ,2020-04-21
250000301,3-S,45,250001171 ,퇴계우성A,127.7311 ,37.8598 ,2020-04-21
250000301,3-S,46,250001327 ,남부초교,127.7274 ,37.8593 ,2020-04-21
250000301,3-S,47,250001305 ,퇴계현대1차,127.7250 ,37.8586 ,2020-04-21
250000301,3-S,48,250001324 ,퇴계우체국,127.7233 ,37.8596 ,2020-04-21
250000301,3-S,49,250001620 ,남춘천초교,127.7219 ,37.8604 ,2020-04-21
250000301,3-S,50,250001902 ,열린공원,127.7205 ,37.8615 ,2020-04-21
250000301,3-S,51,250002080 ,시외버스터미널,127.7199 ,37.8637 ,2020-04-21
250000301,3-S,52,250001759 ,춘천우체국,127.7201 ,37.8659 ,2020-04-21
250000301,3-S,53,250001984 ,풍물시장,127.7174 ,37.8673 ,2020-04-21
250000301,3-S,54,250001988 ,온의금호1차,127.7161 ,37.8689 ,2020-04-21
250000301,3-S,55,250001683 ,공지천사거리,127.7147 ,37.8742 ,2020-04-21
250000301,3-S,56,250001352 ,춘천중학교,127.7172 ,37.8749 ,2020-04-21
250000301,3-S,57,250001348 ,춘천초등학교,127.7210 ,37.8761 ,2020-04-21
250000301,3-S,58,250001847 ,중앙시장환승센터,127.7242 ,37.8775 ,2020-04-21
250000301,3-S,59,250001498 ,명동입구,127.7263 ,37.8791 ,2020-04-21
250000301,3-S,60,250001279 ,한국은행,127.7286 ,37.8823 ,2020-04-21
250000301,3-S,61,250001359 ,춘천시청별관,127.7329 ,37.8815 ,2020-04-21
250000301,3-S,62,250001263 ,향교,127.7351 ,37.8818 ,2020-04-21
250000301,3-S,63,250001275 ,한림대학교,127.7373 ,37.8832 ,2020-04-21
250000301,3-S,64,250026527 ,성심경로당,127.7397 ,37.8814 ,2020-04-21
250000301,3-S,65,250002228 ,봉의중학교,127.7416 ,37.8792 ,2020-04-21
250000301,3-S,66,250001337 ,크로바A,127.7450 ,37.8807 ,2020-04-21
250000301,3-S,67,250001294 ,포스코후문,127.7470 ,37.8816 ,2020-04-21
250000301,3-S,68,250001331 ,토우시장,127.7474 ,37.8843 ,2020-04-21
250000301,3-S,69,250026643 ,강원도시가스,127.7479 ,37.8859 ,2020-04-21
250000301,3-S,70,250001874 ,정부합동청사,127.7497 ,37.8884 ,2020-04-21
250000301,3-S,71,250001378 ,기계공고,127.7492 ,37.8915 ,2020-04-21
250000301,3-S,72,250001212 ,후평동종점,127.7489 ,37.8938 ,2020-04-21
250000301,3-S,73,250026778 ,장학교차로,127.7556 ,37.8939 ,2020-04-21
250000301,3-S,74,250026921 ,춘천여고앞,127.7616 ,37.8860 ,2020-04-21
250000400,4,1,250001211 ,후평동종점,127.7487 ,37.8932 ,2020-04-21
250000400,4,2,250001377 ,춘천기계공고,127.7490 ,37.8911 ,2020-04-21
250000400,4,3,250001873 ,정부합동청사,127.7493 ,37.8889 ,2020-04-21
250000400,4,4,250001194 ,산림조합강원본부,127.7532 ,37.8870 ,2020-04-21
250000400,4,5,250001517 ,양지교,127.7556 ,37.8855 ,2020-04-21
250000400,4,6,250001512 ,만천초교,127.7581 ,37.8827 ,2020-04-21
250000400,4,7,250001508 ,동면만천농협,127.7610 ,37.8817 ,2020-04-21
250000400,4,8,250026531 ,유앤아이A,127.7632 ,37.8798 ,2020-04-21
250000400,4,9,250026533 ,동신장로교회,127.7596 ,37.8781 ,2020-04-21
250000400,4,10,250001215 ,후평주공4단지,127.7570 ,37.8762 ,2020-04-21
250000400,4,11,250001213 ,후평주공4단지후문,127.7576 ,37.8749 ,2020-04-21
250000400,4,12,250001409 ,청실A,127.7583 ,37.8734 ,2020-04-21
250000400,4,13,250026658 ,롯데마트석사점,127.7583 ,37.8667 ,2020-04-21
250000400,4,14,250001644 ,그랜드A,127.7563 ,37.8668 ,2020-04-21
250000400,4,15,250002144 ,석사대우A,127.7564 ,37.8691 ,2020-04-21
250000400,4,16,250002150 ,석사2지구A,127.7570 ,37.8703 ,2020-04-21
250000400,4,17,250001410 ,청실A,127.7586 ,37.8732 ,2020-04-21
250000400,4,18,250001214 ,후평주공4단지후문,127.7578 ,37.8750 ,2020-04-21
250000400,4,19,250001216 ,대우A,127.7571 ,37.8762 ,2020-04-21
250000400,4,20,250001218 ,후평3동행복센터,127.7548 ,37.8765 ,2020-04-21
250000400,4,21,250001804 ,우미린후문,127.7519 ,37.8772 ,2020-04-21
250000400,4,22,250001853 ,일성트루엘A,127.7485 ,37.8775 ,2020-04-21
250000400,4,23,250002238 ,푸른언덕공원,127.7455 ,37.8762 ,2020-04-21
250000400,4,24,250001750 ,강원대학병원,127.7429 ,37.8747 ,2020-04-21
250000400,4,25,250001678 ,춘천청소년수련관,127.7410 ,37.8744 ,2020-04-21
250000400,4,26,250001230 ,중부지구대,127.7379 ,37.8758 ,2020-04-21
250000400,4,27,250001545 ,동부시장,127.7343 ,37.8766 ,2020-04-21
250000400,4,28,250001914 ,육림고개,127.7307 ,37.8772 ,2020-04-21
250000400,4,29,250002077 ,명동입구,127.7287 ,37.8796 ,2020-04-21
250000400,4,30,250002029 ,명동입구,127.7267 ,37.8797 ,2020-04-21
250000400,4,31,250001848 ,중앙시장/중앙초교,127.7250 ,37.8784 ,2020-04-21
250000400,4,32,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250000400,4,33,250001349 ,춘천시보건소,127.7208 ,37.8762 ,2020-04-21
250000400,4,34,250001353 ,춘천중학교,127.7177 ,37.8753 ,2020-04-21
250000400,4,35,250001684 ,공지사거리,127.7146 ,37.8743 ,2020-04-21
250000400,4,36,250002083 ,공지천분수대,127.7082 ,37.8720 ,2020-04-21
250000400,4,37,250002190 ,삼천동사거리,127.7070 ,37.8694 ,2020-04-21
250000400,4,38,250026528 ,춘추로입구,127.7124 ,37.8666 ,2020-04-21
250000400,4,39,250026512 ,럭키아파트후문,127.7159 ,37.8646 ,2020-04-21
250000400,4,40,250002078 ,시외버스터미널,127.7177 ,37.8629 ,2020-04-21
250000400,4,41,250027137 ,안마산로입구,127.7175 ,37.8590 ,2020-04-21
250000400,4,42,250027088 ,남춘천여중,127.7210 ,37.8579 ,2020-04-21
250000400,4,43,250027085 ,한숲시티A,127.7295 ,37.8532 ,2020-04-21
250000400,4,44,250026543 ,홈플러스,127.7352 ,37.8508 ,2020-04-21
250000400,4,45,250001330 ,퇴계금호A,127.7388 ,37.8491 ,2020-04-21
250000400,4,46,250001312 ,퇴계주공9차,127.7408 ,37.8477 ,2020-04-21
250000400,4,47,250001596 ,대룡중학교,127.7437 ,37.8482 ,2020-04-21
250000400,4,48,250001170 ,퇴계2우체국,127.7441 ,37.8499 ,2020-04-21
250000400,4,49,250002017 ,퇴계주공6단지,127.7430 ,37.8512 ,2020-04-21
250000400,4,50,250002129 ,현진에버빌2차,127.7415 ,37.8528 ,2020-04-21
250000400,4,51,250026660 ,스무숲입구,127.7487 ,37.8506 ,2020-04-21
250000400,4,52,250002018 ,현진에버빌1차,127.7474 ,37.8503 ,2020-04-21
250000400,4,53,250026661 ,춘천고용복지센터,127.7447 ,37.8515 ,2020-04-21
250000400,4,54,250002128 ,퇴계주공5차A,127.7413 ,37.8527 ,2020-04-21
250000400,4,55,250001315 ,퇴계주공6차,127.7416 ,37.8514 ,2020-04-21
250000400,4,56,250001304 ,투탑시티,127.7441 ,37.8505 ,2020-04-21
250000400,4,57,250002126 ,성원초등학교,127.7434 ,37.8481 ,2020-04-21
250000400,4,58,250001313 ,퇴계주공7단지,127.7409 ,37.8478 ,2020-04-21
250000400,4,59,250001310 ,퇴계한주A,127.7390 ,37.8492 ,2020-04-21
250000400,4,60,250001309 ,홈플러스,127.7354 ,37.8509 ,2020-04-21
250000400,4,61,250027086 ,한숲시티A,127.7297 ,37.8534 ,2020-04-21
250000400,4,62,250027087 ,남춘천여중,127.7212 ,37.8579 ,2020-04-21
250000400,4,63,250002252 ,배나무골,127.7175 ,37.8600 ,2020-04-21
250000400,4,64,250002079 ,시외버스터미널,127.7172 ,37.8638 ,2020-04-21
250000400,4,65,250026513 ,럭키아파트후문,127.7160 ,37.8648 ,2020-04-21
250000400,4,66,250026511 ,춘추로입구,127.7126 ,37.8668 ,2020-04-21
250000400,4,67,250002189 ,삼천동사거리,127.7070 ,37.8691 ,2020-04-21
250000400,4,68,250002082 ,시립청소년도서관,127.7084 ,37.8714 ,2020-04-21
250000400,4,69,250001683 ,공지천사거리,127.7147 ,37.8742 ,2020-04-21
250000400,4,70,250001352 ,춘천중학교,127.7172 ,37.8749 ,2020-04-21
250000400,4,71,250001348 ,춘천초등학교,127.7210 ,37.8761 ,2020-04-21
250000400,4,72,250001847 ,중앙시장환승센터,127.7242 ,37.8775 ,2020-04-21
250000400,4,73,250001498 ,명동입구,127.7263 ,37.8791 ,2020-04-21
250000400,4,74,250002076 ,명동입구,127.7291 ,37.8787 ,2020-04-21
250000400,4,75,250001913 ,육림고개,127.7304 ,37.8772 ,2020-04-21
250000400,4,76,250001544 ,동부시장,127.7335 ,37.8763 ,2020-04-21
250000400,4,77,250001229 ,중부지구대,127.7383 ,37.8754 ,2020-04-21
250000400,4,78,250001677 ,춘천청소년수련관,127.7414 ,37.8740 ,2020-04-21
250000400,4,79,250001749 ,강원대학병원,127.7431 ,37.8748 ,2020-04-21
250000400,4,80,250002237 ,푸른언덕공원,127.7463 ,37.8764 ,2020-04-21
250000400,4,81,250001205 ,후평중학교,127.7484 ,37.8773 ,2020-04-21
250000400,4,82,250001805 ,한국국토정보공사,127.7511 ,37.8780 ,2020-04-21
250000400,4,83,250001217 ,후평3동행복센터,127.7537 ,37.8762 ,2020-04-21
250000400,4,84,250001215 ,후평주공4단지,127.7570 ,37.8762 ,2020-04-21
250000400,4,85,250001213 ,후평주공4단지후문,127.7576 ,37.8749 ,2020-04-21
250000400,4,86,250001409 ,청실A,127.7583 ,37.8734 ,2020-04-21
250000400,4,87,250002149 ,석사2지구A,127.7568 ,37.8705 ,2020-04-21
250000400,4,88,250002141 ,석사부영A,127.7561 ,37.8691 ,2020-04-21
250000400,4,89,250001964 ,그랜드A,127.7561 ,37.8670 ,2020-04-21
250000400,4,90,250026659 ,롯데마트석사점,127.7585 ,37.8667 ,2020-04-21
250000400,4,91,250001410 ,청실A,127.7586 ,37.8732 ,2020-04-21
250000400,4,92,250001214 ,후평주공4단지후문,127.7578 ,37.8750 ,2020-04-21
250000400,4,93,250001216 ,대우A,127.7571 ,37.8762 ,2020-04-21
250000400,4,94,250026534 ,구름다리주유소,127.7597 ,37.8779 ,2020-04-21
250000400,4,95,250026532 ,유앤아이A,127.7634 ,37.8797 ,2020-04-21
250000400,4,96,250001509 ,동면만천농협,127.7607 ,37.8819 ,2020-04-21
250000400,4,97,250001515 ,만천초교,127.7586 ,37.8826 ,2020-04-21
250000400,4,98,250001516 ,양지교,127.7559 ,37.8852 ,2020-04-21
250000400,4,99,250001193 ,산림조합강원본부,127.7537 ,37.8872 ,2020-04-21
250000400,4,100,250001874 ,정부합동청사,127.7497 ,37.8884 ,2020-04-21
250000400,4,101,250001378 ,기계공고,127.7492 ,37.8915 ,2020-04-21
250000400,4,102,250001212 ,후평동종점,127.7489 ,37.8938 ,2020-04-21
250000401,4-S,1,250001211 ,후평동종점,127.7487 ,37.8932 ,2020-04-21
250000401,4-S,2,250001377 ,춘천기계공고,127.7490 ,37.8911 ,2020-04-21
250000401,4-S,3,250001873 ,정부합동청사,127.7493 ,37.8889 ,2020-04-21
250000401,4-S,4,250001194 ,산림조합강원본부,127.7532 ,37.8870 ,2020-04-21
250000401,4-S,5,250001517 ,양지교,127.7556 ,37.8855 ,2020-04-21
250000401,4-S,6,250001512 ,만천초교,127.7581 ,37.8827 ,2020-04-21
250000401,4-S,7,250001508 ,동면만천농협,127.7610 ,37.8817 ,2020-04-21
250000401,4-S,8,250026531 ,유앤아이A,127.7632 ,37.8798 ,2020-04-21
250000401,4-S,9,250026533 ,동신장로교회,127.7596 ,37.8781 ,2020-04-21
250000401,4-S,10,250001215 ,후평주공4단지,127.7570 ,37.8762 ,2020-04-21
250000401,4-S,11,250001213 ,후평주공4단지후문,127.7576 ,37.8749 ,2020-04-21
250000401,4-S,12,250001409 ,청실A,127.7583 ,37.8734 ,2020-04-21
250000401,4-S,13,250026658 ,롯데마트석사점,127.7583 ,37.8667 ,2020-04-21
250000401,4-S,14,250001644 ,그랜드A,127.7563 ,37.8668 ,2020-04-21
250000401,4-S,15,250002144 ,석사대우A,127.7564 ,37.8691 ,2020-04-21
250000401,4-S,16,250002150 ,석사2지구A,127.7570 ,37.8703 ,2020-04-21
250000401,4-S,17,250001410 ,청실A,127.7586 ,37.8732 ,2020-04-21
250000401,4-S,18,250001214 ,후평주공4단지후문,127.7578 ,37.8750 ,2020-04-21
250000401,4-S,19,250001216 ,대우A,127.7571 ,37.8762 ,2020-04-21
250000401,4-S,20,250001218 ,후평3동행복센터,127.7548 ,37.8765 ,2020-04-21
250000401,4-S,21,250001804 ,우미린후문,127.7519 ,37.8772 ,2020-04-21
250000401,4-S,22,250001853 ,일성트루엘A,127.7485 ,37.8775 ,2020-04-21
250000401,4-S,23,250002238 ,푸른언덕공원,127.7455 ,37.8762 ,2020-04-21
250000401,4-S,24,250001750 ,강원대학병원,127.7429 ,37.8747 ,2020-04-21
250000401,4-S,25,250001678 ,춘천청소년수련관,127.7410 ,37.8744 ,2020-04-21
250000401,4-S,26,250001230 ,중부지구대,127.7379 ,37.8758 ,2020-04-21
250000401,4-S,27,250001545 ,동부시장,127.7343 ,37.8766 ,2020-04-21
250000401,4-S,28,250001914 ,육림고개,127.7307 ,37.8772 ,2020-04-21
250000401,4-S,29,250002077 ,명동입구,127.7287 ,37.8796 ,2020-04-21
250000401,4-S,30,250002029 ,명동입구,127.7267 ,37.8797 ,2020-04-21
250000401,4-S,31,250001848 ,중앙시장/중앙초교,127.7250 ,37.8784 ,2020-04-21
250000401,4-S,32,250001202 ,중앙시장환승센터,127.7231 ,37.8771 ,2020-04-21
250000401,4-S,33,250001349 ,춘천시보건소,127.7208 ,37.8762 ,2020-04-21
250000401,4-S,34,250001353 ,춘천중학교,127.7177 ,37.8753 ,2020-04-21
250000401,4-S,35,250001684 ,공지사거리,127.7146 ,37.8743 ,2020-04-21
250000401,4-S,36,250002083 ,공지천분수대,127.7082 ,37.8720 ,2020-04-21
250000401,4-S,37,250002190 ,삼천동사거리,127.7070 ,37.8694 ,2020-04-21
250000401,4-S,38,250026528 ,춘추로입구,127.7124 ,37.8666 ,2020-04-21
250000401,4-S,39,250026512 ,럭키아파트후문,127.7159 ,37.8646 ,2020-04-21
250000401,4-S,40,250002078 ,시외버스터미널,127.7177 ,37.8629 ,2020-04-21
250000401,4-S,41,250027137 ,안마산로입구,127.7175 ,37.8590 ,2020-04-21
250000401,4-S,42,250027088 ,남춘천여중,127.7210 ,37.8579 ,2020-04-21
250000401,4-S,43,250027085 ,한숲시티A,127.7295 ,37.8532 ,2020-04-21
250000401,4-S,44,250026543 ,홈플러스,127.7352 ,37.8508 ,2020-04-21
250000401,4-S,45,250001330 ,퇴계금호A,127.7388 ,37.8491 ,2020-04-21
250000401,4-S,46,250001312 ,퇴계주공9차,127.7408 ,37.8477 ,2020-04-21
250000401,4-S,47,250001596 ,대룡중학교,127.7437 ,37.8482 ,2020-04-21
250000401,4-S,48,250001170 ,퇴계2우체국,127.7441 ,37.8499 ,2020-04-21
250000401,4-S,49,250002017 ,퇴계주공6단지,127.7430 ,37.8512 ,2020-04-21
250000401,4-S,50,250002129 ,현진에버빌2차,127.7415 ,37.8528 ,2020-04-21
250000401,4-S,51,250026660 ,스무숲입구,127.7487 ,37.8506 ,2020-04-21
250000401,4-S,52,250002018 ,현진에버빌1차,127.7474 ,37.8503 ,2020-04-21
250000401,4-S,53,250026661 ,춘천고용복지센터,127.7447 ,37.8515 ,2020-04-21
250000401,4-S,54,250002128 ,퇴계주공5차A,127.7413 ,37.8527 ,2020-04-21
250000401,4-S,55,250001315 ,퇴계주공6차,127.7416 ,37.8514 ,2020-04-21
250000401,4-S,56,250001304 ,투탑시티,127.7441 ,37.8505 ,2020-04-21
250000401,4-S,57,250002126 ,성원초등학교,127.7434 ,37.8481 ,2020-04-21
250000401,4-S,58,250001313 ,퇴계주공7단지,127.7409 ,37.8478 ,2020-04-21
250000401,4-S,59,250001310 ,퇴계한주A,127.7390 ,37.8492 ,2020-04-21
250000401,4-S,60,250001309 ,홈플러스,127.7354 ,37.8509 ,2020-04-21
250000401,4-S,61,250027086 ,한숲시티A,127.7297 ,37.8534 ,2020-04-21
250000401,4-S,62,250027087 ,남춘천여중,127.7212 ,37.8579 ,2020-04-21
250000401,4-S,63,250002252 ,배나무골,127.7175 ,37.8600 ,2020-04-21
250000401,4-S,64,250002079 ,시외버스터미널,127.7172 ,37.8638 ,2020-04-21
250000401,4-S,65,250026513 ,럭키아파트후문,127.7160 ,37.8648 ,2020-04-21
250000401,4-S,66,250026511 ,춘추로입구,127.7126 ,37.8668 ,2020-04-21
250000401,4-S,67,250002189 ,삼천동사거리,127.7070 ,37.8691 ,2020-04-21
250000401,4-S,68,250002082 ,시립청소년도서관,127.7084 ,37.8714 ,2020-04-21
250000401,4-S,69,250001683 ,공지천사거리,127.7147 ,37.8742 ,2020-04-21
250000401,4-S,70,250001352 ,춘천중학교,127.7172 ,37.8749 ,2020-04-21
250000401,4-S,71,250001348 ,춘천초등학교,127.7210 ,37.8761 ,2020-04-21
250000401,4-S,72,250001847 ,중앙시장환승센터,127.7242 ,37.8775 ,2020-04-21
250000401,4-S,73,250001498 ,명동입구,127.7263 ,37.8791 ,2020-04-21
250000401,4-S,74,250002076 ,명동입구,127.7291 ,37.8787 ,2020-04-21
250000401,4-S,75,250001913 ,육림고개,127.7304 ,37.8772 ,2020-04-21
250000401,4-S,76,250001544 ,동부시장,127.7335 ,37.8763 ,2020-04-21
250000401,4-S,77,250001229 ,중부지구대,127.7383 ,37.8754 ,2020-04-21
250000401,4-S,78,250001677 ,춘천청소년수련관,127.7414 ,37.8740 ,2020-04-21
250000401,4-S,79,250001749 ,강원대학병원,127.7431 ,37.8748 ,2020-04-21
250000401,4-S,80,250002237 ,푸른언덕공원,127.7463 ,37.8764 ,2020-04-21
250000401,4-S,81,250001205 ,후평중학교,127.7484 ,37.8773 ,2020-04-21
250000401,4-S,82,250001805 ,한국국토정보공사,127.7511 ,37.8780 ,2020-04-21
250000401,4-S,83,250001217 ,후평3동행복센터,127.7537 ,37.8762 ,2020-04-21
250000401,4-S,84,250001215 ,후평주공4단지,127.7570 ,37.8762 ,2020-04-21
250000401,4-S,85,250001213 ,후평주공4단지후문,127.7576 ,37.8749 ,2020-04-21
250000401,4-S,86,250001409 ,청실A,127.7583 ,37.8734 ,2020-04-21
250000401,4-S,87,250002149 ,석사2지구A,127.7568 ,37.8705 ,2020-04-21
250000401,4-S,88,250002141 ,석사부영A,127.7561 ,37.8691 ,2020-04-21
250000401,4-S,89,250001964 ,그랜드A,127.7561 ,37.8670 ,2020-04-21
250000401,4-S,90,250026659 ,롯데마트석사점,127.7585 ,37.8667 ,2020-04-21
250000401,4-S,91,250001410 ,청실A,127.7586 ,37.8732 ,2020-04-21
250000401,4-S,92,250001214 ,후평주공4단지후문,127.7578 ,37.8750 ,2020-04-21
250000401,4-S,93,250001216 ,대우A,127.7571 ,37.8762 ,2020-04-21
250000401,4-S,94,250026534 ,구름다리주유소,127.7597 ,37.8779 ,2020-04-21
250000401,4-S,95,250026532 ,유앤아이A,127.7634 ,37.8797 ,2020-04-21
250000401,4-S,96,250001509 ,동면만천농협,127.7607 ,37.8819 ,2020-04-21
250000401,4-S,97,250001515 ,만천초교,127.7586 ,37.8826 ,2020-04-21
250000401,4-S,98,250001516 ,양지교,127.7559 ,37.8852 ,2020-04-21
250000401,4-S,99,250001193 ,산림조합강원본부,127.7537 ,37.8872 ,2020-04-21
250000401,4-S,100,250001874 ,정부합동청사,127.7497 ,37.8884 ,2020-04-21
250000401,4-S,101,250001563 ,도민일보,127.7449 ,37.8905 ,2020-04-21
250000401,4-S,102,250001540 ,동산A,127.7421 ,37.8892 ,2020-04-21
250000401,4-S,103,250002127 ,한림대학교,127.7383 ,37.8835 ,2020-04-21
250000500,5,1,250001211 ,후평동종점,127.7487 ,37.8932 ,2020-04-21
250000500,5,2,250001377 ,춘천기계공고,127.7490 ,37.8911 ,2020-04-21
